commentId,content,publishedTime,replyLevel,authorButtonA11y,imageAttachmentMaxHeight,video_id,likeCountLiked,likeCountDisliked,replyCount
UgxuZ6ywVpAMe6Q7s2N4AaABAg,I don't get it if he was gonna retire why didn't he retire 2 years ago. Tom  aspenal would have come eventually anyways no matter what. So why stall for 2 years,17 hours ago (edited),0,@darkknight-rf1br,,B6qaZfeDIH8,2,,
UgxAXPxXEgZjXi_CHGx4AaABAg,Guys that's fake AI shit,17 hours ago,0,@mz467,,B6qaZfeDIH8,1,,
UgzeHAOXSjPrcY_WHWx4AaABAg,"Fake or not, this is the realist stuff Jones has said in years.",17 hours ago,0,@mrvrose9999,,B6qaZfeDIH8,58,,
UgxnC-RWAa_PewFEadt4AaABAg,lmao ai is great these days,18 hours ago,0,@5bgh5bgh43,,B6qaZfeDIH8,1,,
UgxKF7MuqT3RKzk0igF4AaABAg,Fake Ai,18 hours ago,0,@GANGSTAR454,,B6qaZfeDIH8,1,,
UgwcumREgsci5MmCFJR4AaABAg,God bless john jones i love it,18 hours ago,0,@Salmanovalex,,B6qaZfeDIH8,1,,
Ugy-1z4R6fRFG1NTrYt4AaABAg,Why the hell its look like AI,18 hours ago,0,@aamirofficial88,,B6qaZfeDIH8,1,,
UgzbtYlOUAyDiItKxHZ4AaABAg,You forgot to mention he beats his wife ☠️☠️,18 hours ago,0,@jackie12987,,B6qaZfeDIH8,1,,
UgyJZIiQfNAq2t7ajDR4AaABAg,thats why hes the doat...THE DOAT,18 hours ago,0,@blumpkins8000,,B6qaZfeDIH8,4,,
UgyjTJruRfV0c3E-MrF4AaABAg,Ai fried lol,18 hours ago,0,@QuanJon-l8f,,B6qaZfeDIH8,1,,
UgzzsZ2AfnUnzhH1zHp4AaABAg,Joke is this is real not AI 😅,18 hours ago,0,@AwareWolfOnWheels,,B6qaZfeDIH8,1,,
UgxOC5WdxfaSC7yd7eZ4AaABAg,Bro watch all sports 😂,18 hours ago (edited),0,@CeruleanEyesOfWind,,B6qaZfeDIH8,4,,
UgzZ8wM5Wks3i6fzq6h4AaABAg,this video real or AI,18 hours ago,0,@ceritasambilan,,B6qaZfeDIH8,1,,
UgzC1t3dvIs5o8qUPkB4AaABAg,Jon Jones the greatest of all time 🐐,19 hours ago,0,@adampro5638,,B6qaZfeDIH8,1,,
UgyK1osotrytxi6OkrR4AaABAg,PTAD - Pre Traumatic Aspinall Disorder,19 hours ago,0,@shadysmemes,,B6qaZfeDIH8,4,,
Ugw1B3oUNBR1TDZqAmB4AaABAg,''Aspinall anxiety'' 💀,19 hours ago,0,@shadysmemes,,B6qaZfeDIH8,36,,
UgwSIaZLNDjVjVov7Sp4AaABAg,DangerousAI is the only source I trust for breaking news and sports analysis across all televised sporting events. Truly the GOAT.,19 hours ago,0,@sheepherder911,,B6qaZfeDIH8,9,,
UgxvYsPoGl4fphE5R_94AaABAg,This is the only AI i have ever enjoyed. Lmfao,19 hours ago,0,@bryanbruce-p8o,,B6qaZfeDIH8,8,,
UgzzgxbQ2OTRfCgRnBt4AaABAg,"and you kids think if it wasn't on the internet it didn't happen or isnt true , ok it explains so much",19 hours ago,0,@TangLung-f3z,,B6qaZfeDIH8,1,,
Ugy5inNAZBkmKQdjrfp4AaABAg,DOAT😂😂,19 hours ago,0,@SKYWALKER____,,B6qaZfeDIH8,1,,
Ugy42OuFCYV3LFDA14d4AaABAg,😂😂😂,19 hours ago,0,@Americasboyfriend,,B6qaZfeDIH8,1,,
UgyHd0SL4wGt9IjkeDN4AaABAg,You're a little coward...,19 hours ago,0,@globaltruth6788,,B6qaZfeDIH8,1,,
UgzS0rQd8ha4UxdkuQl4AaABAg,If coke jones sees this video he's gonna tell you how successful he is and how he does not work a 9-5,19 hours ago (edited),0,@ciaofficial1723,,B6qaZfeDIH8,2,,
UgwOTsw76y2XyZC7O4Z4AaABAg,Jon got gray hair old as shit now was fighting since I was literally in high school and I’m 33 now  by the way man has beatin everyone from each generation from the 2000s to the 2010s and even the 2020s went up to heavyweight fought what people said was the baddest man at heavyweight at the time whooped him within an eyeblink then beat the guy they said was the greatest heavyweight of all time stipe whooped him like he stole his lunch money and my man has been slandered for damn near 20 years by the same people they claim are fans then he wants to finally hang it up and ride off into the sunset and all yall can do is say he ducked tom when he has fought the baddest of the baddest for 15 plus years  yall think some like Irish British leprechaun scares him? Really naw rampage scared him to the point he had nightmares about getting knocked out by him and idk how old some of yall are but rampage made everyone scared back then tom doesn’t put that fear into anyone but nerds 😂 let my man ride off into the sunset with his head held high with everything he has accomplished the only ufc fighter to truly go undefeatedand hold the title fight record and oh everyone Jon ever fought was a tom that was the new guy everyone thought would beat Jon then they got proven wrong,19 hours ago,0,@MrTheHeadlines,,B6qaZfeDIH8,1,,
UgwphCGkJrsniJGBw1V4AaABAg,"Jon Jones - I'm a trashcan, I'm a bum, Tom made me turn ghost when Dana needed me the most.",19 hours ago,0,@KanelingManling,,B6qaZfeDIH8,5,,
UgxgFLhc-IWw6FhLNIF4AaABAg,I actually don’t like this.,19 hours ago,0,@vengeance8924,,B6qaZfeDIH8,1,,
UgwMLqCMaN9C3NTSnYJ4AaABAg,Dana must be shedding tears lmao,19 hours ago,0,@NishantKumar12284,,B6qaZfeDIH8,1,,
UgwF4GBRe70_UlE_AtB4AaABAg,"""My Soul filed for Unemployment."" LMAO!!!",20 hours ago,0,@echecroi,,B6qaZfeDIH8,36,,
UgwO1icTvQEPmPo0eHR4AaABAg,Bro you gotta do F1 eventually 😂,20 hours ago,0,@ryuzakikazeshini4012,,B6qaZfeDIH8,1,,
UgwSRYCWCbRM8A46UTp4AaABAg,Jones was that one fight a year kind of duck.,20 hours ago,0,@roybatty-,,B6qaZfeDIH8,5,,
UgwHcgSUyya2ulQRwHV4AaABAg,"Please do more hockey, brother ✌💥",20 hours ago,0,@x37__o90,,B6qaZfeDIH8,1,,
UgxwNYElIH_3jKqH8zp4AaABAg,"Bro has been scoping my cjax comments. Lol not mad at you, if i inspired you i'm flattered.",20 hours ago,0,@standardofexcellence,,B6qaZfeDIH8,1,,
UgxNBbwvQVcS5vSjbkN4AaABAg,This is how I find out Jon Jones retires 💀,20 hours ago,0,@HIHi-os1lr,,B6qaZfeDIH8,253,,
UgzPg96QkgAJHWl0R2Z4AaABAg,"YES!! Finally!! ""Defended me through every scandal, suspension, and steroid test"". lol. Good one, bro. Good one.",20 hours ago,0,@yahmoht6470,,B6qaZfeDIH8,23,,
Ugzf09X4-BeuFBFTKJt4AaABAg,Aspinall anxiety lmao,20 hours ago,0,@Matt-ji9hj,,B6qaZfeDIH8,22,,
Ugwh5gOOsAiElUUUjw14AaABAg,He was always over rated. UFC fans no nothing about MMA.,20 hours ago,0,@Omar-xg3lm,,B6qaZfeDIH8,2,,
UgxVmjqPgbN8C_Sh5xJ4AaABAg,😂😂😂😂,20 hours ago,0,@RichMills23,,B6qaZfeDIH8,2,,
UgwWiajmvHwbNZy5RwF4AaABAg,"😂 ""I run from real heavyweights like the scene of one my car accidents. I call them Sheriff Aspinall and Parole Officer Ngannou.""",20 hours ago,0,@RonaldMcPaul,,B6qaZfeDIH8,3,,
UgzpWZuO-AnFKl_zUal4AaABAg,no sport is safe and im here for every second of it  😂😂,21 hours ago,0,@JoãoGuilherme-f5w4s,,B6qaZfeDIH8,114,,
UgxffRMNOB9hyFojAON4AaABAg,Jon Jones is the Diddy of UFC.,21 hours ago,0,@siddhantsharma5300,,B6qaZfeDIH8,77,,
